Datetime,Electricity_Usage
2023-05-03 13:14:11.044372,37.76344153449081
2023-05-03 14:14:11.044372,27.966226023749822
2023-05-03 15:14:11.044372,26.81463367329711
2023-05-03 16:14:11.044372,38.58764407600744
2023-05-03 17:14:11.044372,41.84482497388606
2023-05-03 18:14:11.044372,39.725380625231594
2023-05-03 19:14:11.044372,34.16746630677644
2023-05-03 20:14:11.044372,29.083053224522516
2023-05-03 21:14:11.044372,40.028708317931866
2023-05-03 22:14:11.044372,36.919914498641745
2023-05-03 23:14:11.044372,36.47928299783645
2023-05-04 00:14:11.044372,39.08256434940147
2023-05-04 01:14:11.044372,35.98679318923809
2023-05-04 02:14:11.044372,32.702812617028215
2023-05-04 03:14:11.044372,28.109896246547414
2023-05-04 04:14:11.044372,33.678204645007185
2023-05-04 05:14:11.044372,38.14499216337061
2023-05-04 06:14:11.044372,84.86350807328883
2023-05-04 07:14:11.044372,79.01949761308656
2023-05-04 08:14:11.044372,79.0830461024291
2023-05-04 09:14:11.044372,88.1211769494116
2023-05-04 10:14:11.044372,90.22052500980818
2023-05-04 11:14:11.044372,83.3178583808219
2023-05-04 12:14:11.044372,90.67917769474161
2023-05-04 13:14:11.044372,28.96864393086987
2023-05-04 14:14:11.044372,24.215714637838857
2023-05-04 15:14:11.044372,22.628075650165755
2023-05-04 16:14:11.044372,34.24743789034393
2023-05-04 17:14:11.044372,31.055497339892348
2023-05-04 18:14:11.044372,32.48379723715815
2023-05-04 19:14:11.044372,21.864827441094597
2023-05-04 20:14:11.044372,36.90147175136104
2023-05-04 21:14:11.044372,53.57818187639894
2023-05-04 22:14:11.044372,57.94569786582562
2023-05-04 23:14:11.044372,57.3483968623099
2023-05-05 00:14:11.044372,45.69202024300387
2023-05-05 01:14:11.044372,23.157569355580257
2023-05-05 02:14:11.044372,28.74276417740319
2023-05-05 03:14:11.044372,31.189117584165707
2023-05-05 04:14:11.044372,34.25621804024567
2023-05-05 05:14:11.044372,25.71389233495444
2023-05-05 06:14:11.044372,92.08903114453881
2023-05-05 07:14:11.044372,80.58079608612508
2023-05-05 08:14:11.044372,87.82390897040614
2023-05-05 09:14:11.044372,81.58556091372124
2023-05-05 10:14:11.044372,85.05685149881143
2023-05-05 11:14:11.044372,73.73264301903302
2023-05-05 12:14:11.044372,84.32890200130792
2023-05-05 13:14:11.044372,35.12029316342404
2023-05-05 14:14:11.044372,30.17147438022848
2023-05-05 15:14:11.044372,32.450888966683756
2023-05-05 16:14:11.044372,20.0751666539799
2023-05-05 17:14:11.044372,28.596708250386826
2023-05-05 18:14:11.044372,34.550973324409014
2023-05-05 19:14:11.044372,26.61018646657533
2023-05-05 20:14:11.044372,28.041677995733995
2023-05-05 21:14:11.044372,32.58675362094616
2023-05-05 22:14:11.044372,22.31861617690608
2023-05-05 23:14:11.044372,34.74323673228485
2023-05-06 00:14:11.044372,29.67572451399031
2023-05-06 01:14:11.044372,29.763115967770418
2023-05-06 02:14:11.044372,34.41901784140922
