Datetime,Gas_Usage
2023-05-03 13:14:11.710212,68.02520972535305
2023-05-03 14:14:11.710212,66.49446472323987
2023-05-03 15:14:11.710212,74.35517433610943
2023-05-03 16:14:11.710212,70.3112410388591
2023-05-03 17:14:11.710212,69.76630055577081
2023-05-03 18:14:11.710212,108.06566309589094
2023-05-03 19:14:11.710212,145.44163522231582
2023-05-03 20:14:11.710212,146.04796021762212
2023-05-03 21:14:11.710212,67.12152896116288
2023-05-03 22:14:11.710212,67.15701137324898
2023-05-03 23:14:11.710212,64.73775929850126
2023-05-04 00:14:11.710212,72.89838577577777
2023-05-04 01:14:11.710212,68.23619713233032
2023-05-04 02:14:11.710212,67.13652116188167
2023-05-04 03:14:11.710212,77.67077371231173
2023-05-04 04:14:11.710212,84.74322541921498
2023-05-04 05:14:11.710212,80.90434281427696
2023-05-04 06:14:11.710212,183.1237949507199
2023-05-04 07:14:11.710212,179.12493391768194
2023-05-04 08:14:11.710212,176.50370162793877
2023-05-04 09:14:11.710212,184.08704743675997
2023-05-04 10:14:11.710212,183.02934738254177
2023-05-04 11:14:11.710212,181.6592241249011
2023-05-04 12:14:11.710212,181.77342438532054
2023-05-04 13:14:11.710212,61.362701893781534
2023-05-04 14:14:11.710212,71.78247191236872
2023-05-04 15:14:11.710212,68.78434112541323
2023-05-04 16:14:11.710212,73.69451191401471
2023-05-04 17:14:11.710212,68.65161082346447
2023-05-04 18:14:11.710212,110.658538068246
2023-05-04 19:14:11.710212,145.78826902190062
2023-05-04 20:14:11.710212,138.05986782791646
2023-05-04 21:14:11.710212,76.63040545649574
2023-05-04 22:14:11.710212,66.2221579893245
2023-05-04 23:14:11.710212,74.54860991683373
2023-05-05 00:14:11.710212,77.64701533053729
2023-05-05 01:14:11.710212,68.0066304760177
2023-05-05 02:14:11.710212,66.91181119240615
2023-05-05 03:14:11.710212,69.59175165074869
2023-05-05 04:14:11.710212,60.50041587331868
2023-05-05 05:14:11.710212,57.207714011371024
2023-05-05 06:14:11.710212,179.92863358003297
2023-05-05 07:14:11.710212,172.7417143581597
2023-05-05 08:14:11.710212,177.6045431857056
2023-05-05 09:14:11.710212,193.0740660147548
2023-05-05 10:14:11.710212,179.11661451206643
2023-05-05 11:14:11.710212,183.09487513813158
2023-05-05 12:14:11.710212,179.90972123039415
2023-05-05 13:14:11.710212,59.53793119040803
2023-05-05 14:14:11.710212,73.26904286895459
2023-05-05 15:14:11.710212,71.062934498066
2023-05-05 16:14:11.710212,56.04797312337651
2023-05-05 17:14:11.710212,65.63222981523074
2023-05-05 18:14:11.710212,109.50115820688131
2023-05-05 19:14:11.710212,142.6911506703239
2023-05-05 20:14:11.710212,135.53510717141864
2023-05-05 21:14:11.710212,73.68907053126193
2023-05-05 22:14:11.710212,60.219309718301645
2023-05-05 23:14:11.710212,69.774221167293
2023-05-06 00:14:11.710212,67.76696262106665
2023-05-06 01:14:11.710212,65.59021158373965
2023-05-06 02:14:11.710212,73.56519109617281
2023-05-06 03:14:11.710212,72.6990403816134
2023-05-06 04:14:11.710212,72.88281984976541
2023-05-06 05:14:11.710212,70.2933043638117
2023-05-06 06:14:11.710212,172.52234106747252
2023-05-06 07:14:11.710212,178.05022224729962
2023-05-06 08:14:11.710212,184.8630738578279
2023-05-06 09:14:11.710212,189.29533097499524
2023-05-06 10:14:11.710212,190.02829383052946
2023-05-06 11:14:11.710212,176.75421644046543
2023-05-06 12:14:11.710212,181.15625557884348
2023-05-06 13:14:11.710212,69.67109915302241
2023-05-06 14:14:11.710212,65.73674921013784
2023-05-06 15:14:11.710212,68.20332457329303
2023-05-06 16:14:11.710212,60.32584268370823
2023-05-06 17:14:11.710212,64.04824340247714
2023-05-06 18:14:11.710212,115.86131057175447
2023-05-06 19:14:11.710212,139.37592431701518
2023-05-06 20:14:11.710212,141.58395116290228
2023-05-06 21:14:11.710212,98.92927255456942
2023-05-06 22:14:11.710212,101.02799792154508
2023-05-06 23:14:11.710212,93.13396194905332
2023-05-07 00:14:11.710212,102.27213718041625
2023-05-07 01:14:11.710212,77.75744039026469
2023-05-07 02:14:11.710212,63.9669934896681
2023-05-07 03:14:11.710212,80.13512988645914
2023-05-07 04:14:11.710212,71.4542882501907
2023-05-07 05:14:11.710212,70.53720165041076
2023-05-07 06:14:11.710212,171.31586975885
2023-05-07 07:14:11.710212,179.43259121954392
2023-05-07 08:14:11.710212,180.17798483249106
2023-05-07 09:14:11.710212,182.46816841360038
2023-05-07 10:14:11.710212,183.8895092831217
2023-05-07 11:14:11.710212,179.1375927112866
2023-05-07 12:14:11.710212,189.3324662046169
2023-05-07 13:14:11.710212,67.49045738653744
2023-05-07 14:14:11.710212,58.48457488883449
2023-05-07 15:14:11.710212,65.45425922506871
2023-05-07 16:14:11.710212,54.660196674584924
2023-05-07 17:14:11.710212,74.12777110712031
2023-05-07 18:14:11.710212,115.77492654330342
2023-05-07 19:14:11.710212,148.05483911190734
2023-05-07 20:14:11.710212,142.95123063988933
2023-05-07 21:14:11.710212,96.867325125789
2023-05-07 22:14:11.710212,80.89447547715454
2023-05-07 23:14:11.710212,99.55068037453393
2023-05-08 00:14:11.710212,96.92189156535804
2023-05-08 01:14:11.710212,105.12019497660611
2023-05-08 02:14:11.710212,100.1421848005387
2023-05-08 03:14:11.710212,108.99834483822548
2023-05-08 04:14:11.710212,93.83489892228667
2023-05-08 05:14:11.710212,99.0815671391027
2023-05-08 06:14:11.710212,185.2710643854498
2023-05-08 07:14:11.710212,180.31475857351035
2023-05-08 08:14:11.710212,176.60486198625387
2023-05-08 09:14:11.710212,184.97477398489443
2023-05-08 10:14:11.710212,187.28372272830106
2023-05-08 11:14:11.710212,186.2790569219839
2023-05-08 12:14:11.710212,183.5237851693396
2023-05-08 13:14:11.710212,70.44751063951733
2023-05-08 14:14:11.710212,55.58091543212213
2023-05-08 15:14:11.710212,58.98818680002573
2023-05-08 16:14:11.710212,64.04179105705857
2023-05-08 17:14:11.710212,73.50540582181925
2023-05-08 18:14:11.710212,111.37355863257821
2023-05-08 19:14:11.710212,146.05544377452404
2023-05-08 20:14:11.710212,138.54138478806192
2023-05-08 21:14:11.710212,71.19876403876367
2023-05-08 22:14:11.710212,70.07041007359268
2023-05-08 23:14:11.710212,75.28101030527682
2023-05-09 00:14:11.710212,68.84654743126228
2023-05-09 01:14:11.710212,70.92642885032886
2023-05-09 02:14:11.710212,70.17661291947658
2023-05-09 03:14:11.710212,64.6601189866367
2023-05-09 04:14:11.710212,62.56242650040053
2023-05-09 05:14:11.710212,71.03600059744016
2023-05-09 06:14:11.710212,182.43427671425673
2023-05-09 07:14:11.710212,185.17971769463634
2023-05-09 08:14:11.710212,185.7723258542652
2023-05-09 09:14:11.710212,180.1312495397167
2023-05-09 10:14:11.710212,180.86940889643995
2023-05-09 11:14:11.710212,167.4010233220277
2023-05-09 12:14:11.710212,189.49770704139368
2023-05-09 13:14:11.710212,70.12133663958619
2023-05-09 14:14:11.710212,69.88951982804303
2023-05-09 15:14:11.710212,74.19936008702634
2023-05-09 16:14:11.710212,67.98961832846172
2023-05-09 17:14:11.710212,65.82028640184029
2023-05-09 18:14:11.710212,115.03588267675394
2023-05-09 19:14:11.710212,143.93817064622962
2023-05-09 20:14:11.710212,142.72841325200187
2023-05-09 21:14:11.710212,64.85138413880372
2023-05-09 22:14:11.710212,63.26698758639451
2023-05-09 23:14:11.710212,65.47648577733861
2023-05-10 00:14:11.710212,73.17152182347564
2023-05-10 01:14:11.710212,65.6003497090891
2023-05-10 02:14:11.710212,71.79711118662559
2023-05-10 03:14:11.710212,62.27598986621128
2023-05-10 04:14:11.710212,60.970374616730275
2023-05-10 05:14:11.710212,68.76473033145416
2023-05-10 06:14:11.710212,187.5345563128383
2023-05-10 07:14:11.710212,176.6405320763188
2023-05-10 08:14:11.710212,183.36731159328787
2023-05-10 09:14:11.710212,191.59764487395609
2023-05-10 10:14:11.710212,180.1411229382627
2023-05-10 11:14:11.710212,183.49705908821812
2023-05-10 12:14:11.710212,183.54942450263374
2023-05-10 13:14:11.710212,69.02520077642524
2023-05-10 14:14:11.710212,62.08616799813725
2023-05-10 15:14:11.710212,69.06914723334009
2023-05-10 16:14:11.710212,71.11996307765479
2023-05-10 17:14:11.710212,70.60952329872086
2023-05-10 18:14:11.710212,108.91823500565813
2023-05-10 19:14:11.710212,146.64746435412016
2023-05-10 20:14:11.710212,149.50364369498675
2023-05-10 21:14:11.710212,61.87356489028042
2023-05-10 22:14:11.710212,58.82298475108257
2023-05-10 23:14:11.710212,68.59536650975348
2023-05-11 00:14:11.710212,75.40300694361792
2023-05-11 01:14:11.710212,69.15623185698038
2023-05-11 02:14:11.710212,74.25624432041955
2023-05-11 03:14:11.710212,65.81003259948025
2023-05-11 04:14:11.710212,80.93664185418
2023-05-11 05:14:11.710212,82.08396859190992
2023-05-11 06:14:11.710212,180.13118851486183
2023-05-11 07:14:11.710212,181.46467950464518
2023-05-11 08:14:11.710212,174.4166532915463
2023-05-11 09:14:11.710212,186.94170054160685
2023-05-11 10:14:11.710212,187.12964789143695
2023-05-11 11:14:11.710212,178.799770251417
2023-05-11 12:14:11.710212,177.54226064958345
2023-05-11 13:14:11.710212,65.26805905984156
2023-05-11 14:14:11.710212,69.65202716121686
2023-05-11 15:14:11.710212,61.981238278650224
2023-05-11 16:14:11.710212,73.64549390389146
2023-05-11 17:14:11.710212,73.59330020352814
2023-05-11 18:14:11.710212,111.61626339483274
2023-05-11 19:14:11.710212,140.36172193845147
2023-05-11 20:14:11.710212,140.1232637410257
2023-05-11 21:14:11.710212,71.10928045289015
2023-05-11 22:14:11.710212,58.950118282648674
2023-05-11 23:14:11.710212,67.17948570569402
2023-05-12 00:14:11.710212,70.17293413042962
2023-05-12 01:14:11.710212,68.25772689562444
2023-05-12 02:14:11.710212,66.40759746085233
2023-05-12 03:14:11.710212,69.2126205735518
2023-05-12 04:14:11.710212,65.55162605228567
2023-05-12 05:14:11.710212,65.37409082858669
2023-05-12 06:14:11.710212,174.86015475094206
2023-05-12 07:14:11.710212,185.17296490251212
2023-05-12 08:14:11.710212,182.2003687810932
2023-05-12 09:14:11.710212,188.32673730013371
2023-05-12 10:14:11.710212,181.22117409725618
2023-05-12 11:14:11.710212,183.4132361283961
2023-05-12 12:14:11.710212,182.92366612731078
2023-05-12 13:14:11.710212,62.95430014849522
2023-05-12 14:14:11.710212,67.19323244135347
2023-05-12 15:14:11.710212,69.41301836418654
2023-05-12 16:14:11.710212,60.12804869208209
2023-05-12 17:14:11.710212,62.74088436661423
2023-05-12 18:14:11.710212,111.54095775942741
2023-05-12 19:14:11.710212,139.07393630797208
2023-05-12 20:14:11.710212,131.1217473852691
2023-05-12 21:14:11.710212,64.2704859667798
2023-05-12 22:14:11.710212,65.51208669411976
2023-05-12 23:14:11.710212,73.52304387476784
2023-05-13 00:14:11.710212,71.86617295609555
2023-05-13 01:14:11.710212,66.21526858276906
2023-05-13 02:14:11.710212,68.25440214763901
2023-05-13 03:14:11.710212,64.2702097814965
2023-05-13 04:14:11.710212,74.87843766589847
2023-05-13 05:14:11.710212,67.70983156394222
2023-05-13 06:14:11.710212,171.45939012469105
2023-05-13 07:14:11.710212,175.31619786714668
2023-05-13 08:14:11.710212,190.04213708868997
2023-05-13 09:14:11.710212,186.82624555029128
2023-05-13 10:14:11.710212,188.6459236116023
2023-05-13 11:14:11.710212,175.63655800308277
2023-05-13 12:14:11.710212,179.80027245192915
2023-05-13 13:14:11.710212,64.54704851356169
2023-05-13 14:14:11.710212,61.19852257620873
2023-05-13 15:14:11.710212,68.83790245778391
2023-05-13 16:14:11.710212,61.48752165962205
2023-05-13 17:14:11.710212,69.67500254620975
2023-05-13 18:14:11.710212,110.85414358695056
2023-05-13 19:14:11.710212,130.1645254095898
2023-05-13 20:14:11.710212,141.82033081253815
2023-05-13 21:14:11.710212,65.95751180673852
2023-05-13 22:14:11.710212,67.04155884826065
2023-05-13 23:14:11.710212,63.414870389739484
2023-05-14 00:14:11.710212,63.7816480280408
2023-05-14 01:14:11.710212,72.14627841085603
2023-05-14 02:14:11.710212,67.97593292924137
2023-05-14 03:14:11.710212,77.89881741771799
2023-05-14 04:14:11.710212,71.48550204158084
2023-05-14 05:14:11.710212,64.36221539168474
2023-05-14 06:14:11.710212,170.94858671803502
2023-05-14 07:14:11.710212,188.50461699871897
2023-05-14 08:14:11.710212,178.92734319851598
2023-05-14 09:14:11.710212,179.12477665441358
2023-05-14 10:14:11.710212,181.32917272814697
2023-05-14 11:14:11.710212,179.45239907019868
2023-05-14 12:14:11.710212,193.3401992341501
2023-05-14 13:14:11.710212,67.60739492343619
2023-05-14 14:14:11.710212,68.0864940752364
2023-05-14 15:14:11.710212,64.11064003164205
2023-05-14 16:14:11.710212,50.9070278376484
2023-05-14 17:14:11.710212,72.65374985679108
2023-05-14 18:14:11.710212,116.49828659595224
2023-05-14 19:14:11.710212,139.2578216357275
2023-05-14 20:14:11.710212,147.43812519101118
2023-05-14 21:14:11.710212,119.27611323126797
2023-05-14 22:14:11.710212,102.9479158432631
2023-05-14 23:14:11.710212,111.46437532865214
2023-05-15 00:14:11.710212,118.02191811330206
2023-05-15 01:14:11.710212,114.63218425731952
2023-05-15 02:14:11.710212,117.46191313368182
2023-05-15 03:14:11.710212,120.10647903642769
2023-05-15 04:14:11.710212,107.95381020269735
2023-05-15 05:14:11.710212,115.66334048107507
2023-05-15 06:14:11.710212,184.08925355913766
2023-05-15 07:14:11.710212,172.7194194614438
2023-05-15 08:14:11.710212,171.57140694957684
2023-05-15 09:14:11.710212,181.43981666551682
2023-05-15 10:14:11.710212,177.42794630316362
2023-05-15 11:14:11.710212,179.8176043128677
2023-05-15 12:14:11.710212,177.1459996373323
2023-05-15 13:14:11.710212,75.3887375365592
2023-05-15 14:14:11.710212,66.18854615558513
2023-05-15 15:14:11.710212,59.94240327625343
2023-05-15 16:14:11.710212,69.46246235771065
2023-05-15 17:14:11.710212,67.02043581595846
2023-05-15 18:14:11.710212,116.54282458482109
2023-05-15 19:14:11.710212,146.3319876785946
2023-05-15 20:14:11.710212,138.0808546132562
2023-05-15 21:14:11.710212,63.011519706255285
2023-05-15 22:14:11.710212,72.56095973071945
2023-05-15 23:14:11.710212,72.16886077971932
2023-05-16 00:14:11.710212,77.45984652823743
2023-05-16 01:14:11.710212,70.4074942489961
2023-05-16 02:14:11.710212,72.28106604935866
2023-05-16 03:14:11.710212,66.93080905259441
2023-05-16 04:14:11.710212,65.3891001897834
2023-05-16 05:14:11.710212,59.17344216490933
2023-05-16 06:14:11.710212,175.0464423084867
2023-05-16 07:14:11.710212,184.9093592855994
2023-05-16 08:14:11.710212,190.8524241941639
2023-05-16 09:14:11.710212,182.97906990022403
2023-05-16 10:14:11.710212,180.61370061521495
2023-05-16 11:14:11.710212,170.65953522809835
2023-05-16 12:14:11.710212,185.96139003256846
2023-05-16 13:14:11.710212,70.9381492911529
2023-05-16 14:14:11.710212,67.46178773950979
2023-05-16 15:14:11.710212,72.46774855339879
2023-05-16 16:14:11.710212,65.925684518861
2023-05-16 17:14:11.710212,58.56359290108351
2023-05-16 18:14:11.710212,111.59571178949511
2023-05-16 19:14:11.710212,141.89676805141522
2023-05-16 20:14:11.710212,146.84571050695706
2023-05-16 21:14:11.710212,71.90531579754705
2023-05-16 22:14:11.710212,71.31557776808518
2023-05-16 23:14:11.710212,62.60108902825439
2023-05-17 00:14:11.710212,70.73157608182404
2023-05-17 01:14:11.710212,65.32233316027074
2023-05-17 02:14:11.710212,70.69032772808514
2023-05-17 03:14:11.710212,65.22864693591586
2023-05-17 04:14:11.710212,62.605461610858384
2023-05-17 05:14:11.710212,72.68265466495782
2023-05-17 06:14:11.710212,188.90999403389353
2023-05-17 07:14:11.710212,168.97154411701126
2023-05-17 08:14:11.710212,188.01696260201606
2023-05-17 09:14:11.710212,181.69281570750934
2023-05-17 10:14:11.710212,176.96983459762296
2023-05-17 11:14:11.710212,188.20743736222107
2023-05-17 12:14:11.710212,188.90884835623388
2023-05-17 13:14:11.710212,62.954870657776134
2023-05-17 14:14:11.710212,70.19329522657026
2023-05-17 15:14:11.710212,63.91350145661775
2023-05-17 16:14:11.710212,66.90419330939855
2023-05-17 17:14:11.710212,73.5076948347062
2023-05-17 18:14:11.710212,107.26347354656598
2023-05-17 19:14:11.710212,136.34998016781427
2023-05-17 20:14:11.710212,146.44322395692717
2023-05-17 21:14:11.710212,71.45092756318861
2023-05-17 22:14:11.710212,61.23554207441217
2023-05-17 23:14:11.710212,63.08893453632705
2023-05-18 00:14:11.710212,74.58132292786732
2023-05-18 01:14:11.710212,61.29078089459033
2023-05-18 02:14:11.710212,68.79652193901768
2023-05-18 03:14:11.710212,69.24412416864756
2023-05-18 04:14:11.710212,82.54093108605338
2023-05-18 05:14:11.710212,79.05388640536428
2023-05-18 06:14:11.710212,176.3888004841895
2023-05-18 07:14:11.710212,174.5209917791922
2023-05-18 08:14:11.710212,168.36478920106603
2023-05-18 09:14:11.710212,184.44644525505504
2023-05-18 10:14:11.710212,179.2458530416783
2023-05-18 11:14:11.710212,189.36705341478415
2023-05-18 12:14:11.710212,184.80966137073312
2023-05-18 13:14:11.710212,60.933116367962086
2023-05-18 14:14:11.710212,64.74142572983305
2023-05-18 15:14:11.710212,64.93545512698564
2023-05-18 16:14:11.710212,72.79334208152036
2023-05-18 17:14:11.710212,70.43615297618608
2023-05-18 18:14:11.710212,106.76011757214604
2023-05-18 19:14:11.710212,148.7585307653325
2023-05-18 20:14:11.710212,135.7840830362461
2023-05-18 21:14:11.710212,71.0052575502476
2023-05-18 22:14:11.710212,58.83393184438406
2023-05-18 23:14:11.710212,67.57303619070146
2023-05-19 00:14:11.710212,64.67447259712375
2023-05-19 01:14:11.710212,70.86391448884888
2023-05-19 02:14:11.710212,67.60335155157688
2023-05-19 03:14:11.710212,70.72257598174298
2023-05-19 04:14:11.710212,65.69625998342175
2023-05-19 05:14:11.710212,65.59516722155604
2023-05-19 06:14:11.710212,181.34539082957167
2023-05-19 07:14:11.710212,174.25634055424584
2023-05-19 08:14:11.710212,177.96516983525024
2023-05-19 09:14:11.710212,190.37998240415206
2023-05-19 10:14:11.710212,182.3035149615867
2023-05-19 11:14:11.710212,185.15022296387764
2023-05-19 12:14:11.710212,178.93391772581285
2023-05-19 13:14:11.710212,60.344977140388224
2023-05-19 14:14:11.710212,67.8188590889043
2023-05-19 15:14:11.710212,61.95741627599339
2023-05-19 16:14:11.710212,62.12143418536537
2023-05-19 17:14:11.710212,72.23356491767859
2023-05-19 18:14:11.710212,110.19451129492498
2023-05-19 19:14:11.710212,144.54075677399968
2023-05-19 20:14:11.710212,137.7571768097932
2023-05-19 21:14:11.710212,70.44790714482156
2023-05-19 22:14:11.710212,64.88076537227926
2023-05-19 23:14:11.710212,78.21009148482128
2023-05-20 00:14:11.710212,68.43817610015029
2023-05-20 01:14:11.710212,72.9081687576539
2023-05-20 02:14:11.710212,77.54937816582878
2023-05-20 03:14:11.710212,74.5510863365583
2023-05-20 04:14:11.710212,73.23762568745443
2023-05-20 05:14:11.710212,67.46068017586472
2023-05-20 06:14:11.710212,173.23476928779633
2023-05-20 07:14:11.710212,174.1040782398738
2023-05-20 08:14:11.710212,185.89972369136208
2023-05-20 09:14:11.710212,183.79801292875968
2023-05-20 10:14:11.710212,180.6273091878117
2023-05-20 11:14:11.710212,170.62482839777186
2023-05-20 12:14:11.710212,177.43723913925947
2023-05-20 13:14:11.710212,63.626458137065136
2023-05-20 14:14:11.710212,64.66063774773751
2023-05-20 15:14:11.710212,70.76653114413583
2023-05-20 16:14:11.710212,61.919214690477986
2023-05-20 17:14:11.710212,66.83268116115414
2023-05-20 18:14:11.710212,117.23374960290204
2023-05-20 19:14:11.710212,136.08562099185787
2023-05-20 20:14:11.710212,134.38558033816298
2023-05-20 21:14:11.710212,62.218196855867156
2023-05-20 22:14:11.710212,66.368069054803
2023-05-20 23:14:11.710212,65.99740283125297
2023-05-21 00:14:11.710212,64.91977692435906
